variable,test statistic,p.value,response,samples,runtime,method,false.negative.01,false.negative.03,false.negative.05,false.negative.07,false.negative.1,false.positive.01,false.positive.03,false.positive.05,false.positive.07,false.positive.1
Noise,0.33630421148345724,0.881,LB,900,0.06399999999999295,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.5997535526863509,0.145,LB,900,0.06399999999999295,CCA,0,0,0,0,0,0,0,0,0,0
env1,461.56473737651504,0.001,LB,900,0.08599999999998431,CCA,0,0,0,0,0,0,0,0,0,0
env2,0.0011477999952659798,1,LB,900,0.08599999999998431,CCA,1,1,1,1,1,0,0,0,0,0
Noise,0.3313412279150657,0.872,LB,900,0.08599999999998431,CCA,0,0,0,0,0,0,0,0,0,0
Noise,3.163319976242613,0.018,LB,900,0.08599999999998431,CCA,0,0,0,0,0,0,1,1,1,1
env1,461.49723915326405,0.001,LB,900,0.08199999999999363,CCA,0,0,0,0,0,0,0,0,0,0
env2,4.512581812603548e-5,1,LB,900,0.08199999999999363,CCA,1,1,1,1,1,0,0,0,0,0
Noise,2.7476066094566827,0.031,LB,900,0.08199999999999363,CCA,0,0,0,0,0,0,0,1,1,1
Noise,1.1359706844078574,0.321,LB,900,0.08199999999999363,CCA,0,0,0,0,0,0,0,0,0,0
env1,460.69826296958234,0.001,LB,900,0.0689999999999884,CCA,0,0,0,0,0,0,0,0,0,0
env2,3.105292198893814e-5,1,LB,900,0.0689999999999884,CCA,1,1,1,1,1,0,0,0,0,0
Noise,0.7028795191617182,0.6,LB,900,0.0689999999999884,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.6087526622084967,0.688,LB,900,0.0689999999999884,CCA,0,0,0,0,0,0,0,0,0,0
env1,460.60357167466043,0.001,LB,900,0.07200000000000273,CCA,0,0,0,0,0,0,0,0,0,0
env2,1.0788795429053884e-4,1,LB,900,0.07200000000000273,CCA,1,1,1,1,1,0,0,0,0,0
Noise,0.765088706753322,0.534,LB,900,0.07200000000000273,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.064329819118803,0.37,LB,900,0.07200000000000273,CCA,0,0,0,0,0,0,0,0,0,0
env1,4.527752334237963,0.001,BB,25,0.03999999999999204,CCA,0,0,0,0,0,0,0,0,0,0
env2,4.494493861276309,0.001,BB,25,0.03999999999999204,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.7543562096046201,0.714,BB,25,0.03999999999999204,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.9619616058101644,0.495,BB,25,0.03999999999999204,CCA,0,0,0,0,0,0,0,0,0,0
env1,4.325440856322046,0.001,BB,25,0.030000000000001137,CCA,0,0,0,0,0,0,0,0,0,0
env2,4.259430267417251,0.001,BB,25,0.030000000000001137,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.40738106582803957,0.939,BB,25,0.030000000000001137,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.6386135007145626,0.788,BB,25,0.030000000000001137,CCA,0,0,0,0,0,0,0,0,0,0
env1,4.534250690540343,0.001,BB,25,0.05299999999999727,CCA,0,0,0,0,0,0,0,0,0,0
env2,4.598568299511941,0.001,BB,25,0.05299999999999727,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.8471201359571596,0.596,BB,25,0.05299999999999727,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.4709868494926381,0.151,BB,25,0.05299999999999727,CCA,0,0,0,0,0,0,0,0,0,0
env1,4.356486414546627,0.001,BB,25,0.04099999999999682,CCA,0,0,0,0,0,0,0,0,0,0
env2,4.612097685364831,0.001,BB,25,0.04099999999999682,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.8065180459600267,0.063,BB,25,0.04099999999999682,CCA,0,0,0,0,0,0,0,0,1,1
Noise,0.6102683495244114,0.814,BB,25,0.04099999999999682,CCA,0,0,0,0,0,0,0,0,0,0
env1,4.486042414036401,0.001,BB,25,0.03099999999997749,CCA,0,0,0,0,0,0,0,0,0,0
env2,4.477864410625156,0.001,BB,25,0.03099999999997749,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.7693817683448443,0.671,BB,25,0.03099999999997749,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.0493629300906426,0.41,BB,25,0.03099999999997749,CCA,0,0,0,0,0,0,0,0,0,0
env1,19.59961965211588,0.001,BB,100,0.03100000000000591,CCA,0,0,0,0,0,0,0,0,0,0
env2,19.550288504887135,0.001,BB,100,0.03100000000000591,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.8597181388507483,0.552,BB,100,0.03100000000000591,CCA,0,0,0,0,0,0,0,0,0,0
Noise,2.2825549638093454,0.024,BB,100,0.03100000000000591,CCA,0,0,0,0,0,0,1,1,1,1
env1,19.37003342339769,0.001,BB,100,0.04800000000000182,CCA,0,0,0,0,0,0,0,0,0,0
env2,19.343105094054557,0.001,BB,100,0.04800000000000182,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.1012151015632916,0.363,BB,100,0.04800000000000182,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.657761445589279,0.762,BB,100,0.04800000000000182,CCA,0,0,0,0,0,0,0,0,0,0
env1,19.253502957961903,0.001,BB,100,0.03900000000001569,CCA,0,0,0,0,0,0,0,0,0,0
env2,19.459876246285265,0.001,BB,100,0.03900000000001569,CCA,0,0,0,0,0,0,0,0,0,0
Noise,2.462513298706114,0.008,BB,100,0.03900000000001569,CCA,0,0,0,0,0,1,1,1,1,1
Noise,0.42925552092685226,0.903,BB,100,0.03900000000001569,CCA,0,0,0,0,0,0,0,0,0,0
env1,19.33209290051831,0.001,BB,100,0.04099999999999682,CCA,0,0,0,0,0,0,0,0,0,0
env2,19.206164167040626,0.001,BB,100,0.04099999999999682,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.7122477516119434,0.679,BB,100,0.04099999999999682,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.090633555596136,0.359,BB,100,0.04099999999999682,CCA,0,0,0,0,0,0,0,0,0,0
env1,19.18870455121152,0.001,BB,100,0.02600000000001046,CCA,0,0,0,0,0,0,0,0,0,0
env2,19.346488858535395,0.001,BB,100,0.02600000000001046,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.494432443991828,0.142,BB,100,0.02600000000001046,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.47483137093365435,0.894,BB,100,0.02600000000001046,CCA,0,0,0,0,0,0,0,0,0,0
env1,45.76428639913133,0.001,BB,225,0.049000000000006594,CCA,0,0,0,0,0,0,0,0,0,0
env2,45.696629048506935,0.001,BB,225,0.049000000000006594,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.3326200634205803,0.198,BB,225,0.049000000000006594,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.6660693607598376,0.11,BB,225,0.049000000000006594,CCA,0,0,0,0,0,0,0,0,0,0
env1,45.3614832410361,0.001,BB,225,0.04200000000000159,CCA,0,0,0,0,0,0,0,0,0,0
env2,45.54513666836949,0.001,BB,225,0.04200000000000159,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.4089796012989908,0.205,BB,225,0.04200000000000159,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.7076786507319871,0.715,BB,225,0.04200000000000159,CCA,0,0,0,0,0,0,0,0,0,0
env1,45.20326423764027,0.001,BB,225,0.04399999999998272,CCA,0,0,0,0,0,0,0,0,0,0
env2,45.29771949906415,0.001,BB,225,0.04399999999998272,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.3954425539886208,0.912,BB,225,0.04399999999998272,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.5542377430582404,0.833,BB,225,0.04399999999998272,CCA,0,0,0,0,0,0,0,0,0,0
env1,45.39505552965585,0.001,BB,225,0.051000000000016144,CCA,0,0,0,0,0,0,0,0,0,0
env2,45.42443152488691,0.001,BB,225,0.051000000000016144,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.790083382753637,0.602,BB,225,0.051000000000016144,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.789283857567993,0.601,BB,225,0.051000000000016144,CCA,0,0,0,0,0,0,0,0,0,0
env1,45.269011629636026,0.001,BB,225,0.03799999999998249,CCA,0,0,0,0,0,0,0,0,0,0
env2,45.3392976713589,0.001,BB,225,0.03799999999998249,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.47554318542267215,0.876,BB,225,0.03799999999998249,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.6170314958500163,0.752,BB,225,0.03799999999998249,CCA,0,0,0,0,0,0,0,0,0,0
env1,81.07505034678542,0.001,BB,400,0.036000000000001364,CCA,0,0,0,0,0,0,0,0,0,0
env2,81.1536462952818,0.001,BB,400,0.036000000000001364,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.6168914756122412,0.763,BB,400,0.036000000000001364,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.561035270604102,0.146,BB,400,0.036000000000001364,CCA,0,0,0,0,0,0,0,0,0,0
env1,80.939653260965,0.001,BB,400,0.056000000000011596,CCA,0,0,0,0,0,0,0,0,0,0
env2,80.94115985425125,0.001,BB,400,0.056000000000011596,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.325609451487984,0.937,BB,400,0.056000000000011596,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.7743551763129067,0.622,BB,400,0.056000000000011596,CCA,0,0,0,0,0,0,0,0,0,0
env1,80.92428265686891,0.001,BB,400,0.04999999999998295,CCA,0,0,0,0,0,0,0,0,0,0
env2,80.75873563097288,0.001,BB,400,0.04999999999998295,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.2694549827158545,0.981,BB,400,0.04999999999998295,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.7424034203905046,0.639,BB,400,0.04999999999998295,CCA,0,0,0,0,0,0,0,0,0,0
env1,81.14494993850967,0.001,BB,400,0.04999999999998295,CCA,0,0,0,0,0,0,0,0,0,0
env2,81.19255215877047,0.001,BB,400,0.04999999999998295,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.8224756083242744,0.58,BB,400,0.04999999999998295,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.4322578050354722,0.193,BB,400,0.04999999999998295,CCA,0,0,0,0,0,0,0,0,0,0
env1,81.1796363137346,0.001,BB,400,0.05299999999999727,CCA,0,0,0,0,0,0,0,0,0,0
env2,81.19465681893524,0.001,BB,400,0.05299999999999727,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.7009635849379414,0.681,BB,400,0.05299999999999727,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.5898711904010476,0.117,BB,400,0.05299999999999727,CCA,0,0,0,0,0,0,0,0,0,0
env1,127.30069112260044,0.001,BB,625,0.06900000000001683,CCA,0,0,0,0,0,0,0,0,0,0
env2,127.38660804210542,0.001,BB,625,0.06900000000001683,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.9540364545764313,0.449,BB,625,0.06900000000001683,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.6637859225310364,0.695,BB,625,0.06900000000001683,CCA,0,0,0,0,0,0,0,0,0,0
env1,127.31477787135078,0.001,BB,625,0.06700000000000728,CCA,0,0,0,0,0,0,0,0,0,0
env2,127.26837499237277,0.001,BB,625,0.06700000000000728,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.6850616418450838,0.679,BB,625,0.06700000000000728,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.4808241753430663,0.873,BB,625,0.06700000000000728,CCA,0,0,0,0,0,0,0,0,0,0
env1,127.6694677205476,0.001,BB,625,0.060000000000002274,CCA,0,0,0,0,0,0,0,0,0,0
env2,127.63458549491433,0.001,BB,625,0.060000000000002274,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.6930750406188757,0.097,BB,625,0.060000000000002274,CCA,0,0,0,0,0,0,0,0,0,1
Noise,1.3793468722253288,0.212,BB,625,0.060000000000002274,CCA,0,0,0,0,0,0,0,0,0,0
env1,127.4494539889315,0.001,BB,625,0.07699999999999818,CCA,0,0,0,0,0,0,0,0,0,0
env2,127.52217428982644,0.001,BB,625,0.07699999999999818,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.21782213186477442,0.986,BB,625,0.07699999999999818,CCA,0,0,0,0,0,0,0,0,0,0
Noise,2.5160639215455656,0.012,BB,625,0.07699999999999818,CCA,0,0,0,0,0,0,1,1,1,1
env1,127.3670624934739,0.001,BB,625,0.07099999999999795,CCA,0,0,0,0,0,0,0,0,0,0
env2,127.35920389305892,0.001,BB,625,0.07099999999999795,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.6320240065132752,0.738,BB,625,0.07099999999999795,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.3072441609451695,0.233,BB,625,0.07099999999999795,CCA,0,0,0,0,0,0,0,0,0,0
env1,181.04696554736552,0.001,BB,900,0.15799999999998704,CCA,0,0,0,0,0,0,0,0,0,0
env2,181.03502106589548,0.001,BB,900,0.15799999999998704,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.5417748474838161,0.837,BB,900,0.15799999999998704,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.3789356853441082,0.208,BB,900,0.15799999999998704,CCA,0,0,0,0,0,0,0,0,0,0
env1,180.91625271707952,0.001,BB,900,0.1419999999999959,CCA,0,0,0,0,0,0,0,0,0,0
env2,180.81093435259422,0.001,BB,900,0.1419999999999959,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.9828120614864497,0.455,BB,900,0.1419999999999959,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.3875036037551902,0.933,BB,900,0.1419999999999959,CCA,0,0,0,0,0,0,0,0,0,0
env1,181.5909958791877,0.001,BB,900,0.11199999999999477,CCA,0,0,0,0,0,0,0,0,0,0
env2,181.2261575486712,0.001,BB,900,0.11199999999999477,CCA,0,0,0,0,0,0,0,0,0,0
Noise,4.415164035447811,0.001,BB,900,0.11199999999999477,CCA,0,0,0,0,0,1,1,1,1,1
Noise,0.36250492672076384,0.935,BB,900,0.11199999999999477,CCA,0,0,0,0,0,0,0,0,0,0
env1,181.02290848542935,0.001,BB,900,0.12600000000000477,CCA,0,0,0,0,0,0,0,0,0,0
env2,181.04864492333584,0.001,BB,900,0.12600000000000477,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.8790776341208845,0.525,BB,900,0.12600000000000477,CCA,0,0,0,0,0,0,0,0,0,0
Noise,0.8352919899834415,0.555,BB,900,0.12600000000000477,CCA,0,0,0,0,0,0,0,0,0,0
env1,181.1926120706623,0.001,BB,900,0.18400000000002592,CCA,0,0,0,0,0,0,0,0,0,0
env2,181.12599397584097,0.001,BB,900,0.18400000000002592,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.2661722114939888,0.259,BB,900,0.18400000000002592,CCA,0,0,0,0,0,0,0,0,0,0
Noise,1.4276077888808814,0.199,BB,900,0.18400000000002592,CCA,0,0,0,0,0,0,0,0,0,0
