variable,test statistic,p.value,response,samples,runtime,method,false.negative.01,false.negative.03,false.negative.05,false.negative.07,false.negative.1,false.positive.01,false.positive.03,false.positive.05,false.positive.07,false.positive.1
env1,4326.706133556652,9.99000999000999e-4,LL,900,499.0500000000002,mvglm,0,0,0,0,0,0,0,0,0,0
env2,8389.647875811801,9.99000999000999e-4,LL,900,499.0500000000002,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,26.21609686418833,0.02997002997002997,LL,900,499.0500000000002,mvglm,0,0,0,0,0,0,1,1,1,1
Noise,0.46063913122088707,0.8151848151848152,LL,900,499.0500000000002,mvglm,0,0,0,0,0,0,0,0,0,0
env1,4326.706133556652,9.99000999000999e-4,LL,900,499.4499999999998,mvglm,0,0,0,0,0,0,0,0,0,0
env2,8389.647875811801,9.99000999000999e-4,LL,900,499.4499999999998,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,8.074402218722753,0.24675324675324675,LL,900,499.4499999999998,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.4625812404219687,0.42357642357642356,LL,900,499.4499999999998,mvglm,0,0,0,0,0,0,0,0,0,0
env1,4326.706133556652,9.99000999000999e-4,LL,900,500.5,mvglm,0,0,0,0,0,0,0,0,0,0
env2,8389.647875811801,9.99000999000999e-4,LL,900,500.5,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.3361353739637707,0.8461538461538461,LL,900,500.5,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.807457485021587,0.20679320679320679,LL,900,500.5,mvglm,0,0,0,0,0,0,0,0,0,0
env1,4326.706133556652,9.99000999000999e-4,LL,900,497.84000000000015,mvglm,0,0,0,0,0,0,0,0,0,0
env2,8389.647875811801,9.99000999000999e-4,LL,900,497.84000000000015,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.65061271180457,0.19480519480519481,LL,900,497.84000000000015,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.478941209828008,0.45354645354645357,LL,900,497.84000000000015,mvglm,0,0,0,0,0,0,0,0,0,0
env1,103.02444221713944,9.99000999000999e-4,LB,25,130.27499999999418,mvglm,0,0,0,0,0,0,0,0,0,0
env2,21.12310702483046,0.16383616383616384,LB,25,130.27499999999418,mvglm,1,1,1,1,1,0,0,0,0,0
Noise,4.066883584980701,0.8491508491508492,LB,25,130.27499999999418,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,10.994338279172467,0.5614385614385614,LB,25,130.27499999999418,mvglm,0,0,0,0,0,0,0,0,0,0
env1,103.02444221713944,9.99000999000999e-4,LB,25,124.24000000001979,mvglm,0,0,0,0,0,0,0,0,0,0
env2,21.12310702483046,0.1758241758241758,LB,25,124.24000000001979,mvglm,1,1,1,1,1,0,0,0,0,0
Noise,2.9063471223747968,0.9210789210789211,LB,25,124.24000000001979,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,1.961360543602325,0.9760239760239761,LB,25,124.24000000001979,mvglm,0,0,0,0,0,0,0,0,0,0
env1,103.02444221713944,9.99000999000999e-4,LB,25,132.05499999999302,mvglm,0,0,0,0,0,0,0,0,0,0
env2,21.12310702483046,0.15984015984015984,LB,25,132.05499999999302,mvglm,1,1,1,1,1,0,0,0,0,0
Noise,2.994047824337173,0.9050949050949051,LB,25,132.05499999999302,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,12.32868642710747,0.6473526473526473,LB,25,132.05499999999302,mvglm,0,0,0,0,0,0,0,0,0,0
env1,103.02444221713944,9.99000999000999e-4,LB,25,129.4660000000149,mvglm,0,0,0,0,0,0,0,0,0,0
env2,21.12310702483046,0.17682317682317683,LB,25,129.4660000000149,mvglm,1,1,1,1,1,0,0,0,0,0
Noise,7.774849479511715,0.6273726273726273,LB,25,129.4660000000149,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,7.078983836730345,0.7422577422577422,LB,25,129.4660000000149,mvglm,0,0,0,0,0,0,0,0,0,0
env1,103.02444221713944,9.99000999000999e-4,LB,25,127.1809999999823,mvglm,0,0,0,0,0,0,0,0,0,0
env2,21.12310702483046,0.15484515484515485,LB,25,127.1809999999823,mvglm,1,1,1,1,1,0,0,0,0,0
Noise,7.838902670419856,0.5834165834165834,LB,25,127.1809999999823,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.9527082132801183,0.951048951048951,LB,25,127.1809999999823,mvglm,0,0,0,0,0,0,0,0,0,0
env1,566.9058464596756,9.99000999000999e-4,LB,100,380.9670000000042,mvglm,0,0,0,0,0,0,0,0,0,0
env2,77.22250969847227,9.99000999000999e-4,LB,100,380.9670000000042,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,7.290914479875141,0.5124875124875125,LB,100,380.9670000000042,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,10.823021159676273,0.3206793206793207,LB,100,380.9670000000042,mvglm,0,0,0,0,0,0,0,0,0,0
env1,566.9058464596756,9.99000999000999e-4,LB,100,384.58299999998417,mvglm,0,0,0,0,0,0,0,0,0,0
env2,77.22250969847227,9.99000999000999e-4,LB,100,384.58299999998417,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.837632510986907,0.8161838161838162,LB,100,384.58299999998417,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.702543784065256,0.7592407592407593,LB,100,384.58299999998417,mvglm,0,0,0,0,0,0,0,0,0,0
env1,566.9058464596756,9.99000999000999e-4,LB,100,400.4459999999963,mvglm,0,0,0,0,0,0,0,0,0,0
env2,77.22250969847227,9.99000999000999e-4,LB,100,400.4459999999963,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,8.311187530892369,0.44555444555444557,LB,100,400.4459999999963,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.8799602685678565,0.7282717282717283,LB,100,400.4459999999963,mvglm,0,0,0,0,0,0,0,0,0,0
env1,566.9058464596756,9.99000999000999e-4,LB,100,396.84900000001653,mvglm,0,0,0,0,0,0,0,0,0,0
env2,77.22250969847227,9.99000999000999e-4,LB,100,396.84900000001653,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.0060920218392653,0.952047952047952,LB,100,396.84900000001653,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.550193996442715,0.9230769230769231,LB,100,396.84900000001653,mvglm,0,0,0,0,0,0,0,0,0,0
env1,566.9058464596756,9.99000999000999e-4,LB,100,407.4569999999949,mvglm,0,0,0,0,0,0,0,0,0,0
env2,77.22250969847227,9.99000999000999e-4,LB,100,407.4569999999949,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.795177759097328,0.7492507492507493,LB,100,407.4569999999949,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.1222347511657063,0.962037962037962,LB,100,407.4569999999949,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1336.7291435499326,9.99000999000999e-4,LB,225,901.0959999999905,mvglm,0,0,0,0,0,0,0,0,0,0
env2,170.48406092885307,9.99000999000999e-4,LB,225,901.0959999999905,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.7515014626451375,0.6893106893106893,LB,225,901.0959999999905,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,12.71320711781118,0.14885114885114886,LB,225,901.0959999999905,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1336.7291435499326,9.99000999000999e-4,LB,225,800.8099999999977,mvglm,0,0,0,0,0,0,0,0,0,0
env2,170.48406092885307,9.99000999000999e-4,LB,225,800.8099999999977,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,8.53699033960902,0.36163836163836166,LB,225,800.8099999999977,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,1.411292252989142,0.983016983016983,LB,225,800.8099999999977,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1336.7291435499326,9.99000999000999e-4,LB,225,789.5560000000114,mvglm,0,0,0,0,0,0,0,0,0,0
env2,170.48406092885307,9.99000999000999e-4,LB,225,789.5560000000114,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,1.7187613469131975,0.9760239760239761,LB,225,789.5560000000114,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,1.9699474720343915,0.955044955044955,LB,225,789.5560000000114,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1336.7291435499326,9.99000999000999e-4,LB,225,787.7750000000233,mvglm,0,0,0,0,0,0,0,0,0,0
env2,170.48406092885307,9.99000999000999e-4,LB,225,787.7750000000233,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.217618776555355,0.8631368631368631,LB,225,787.7750000000233,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.1549685653130837,0.9400599400599401,LB,225,787.7750000000233,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1336.7291435499326,9.99000999000999e-4,LB,225,791.5339999999851,mvglm,0,0,0,0,0,0,0,0,0,0
env2,170.48406092885307,9.99000999000999e-4,LB,225,791.5339999999851,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.3505456609361772,0.8201798201798202,LB,225,791.5339999999851,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.558896638467786,0.6253746253746254,LB,225,791.5339999999851,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2449.056205961869,9.99000999000999e-4,LB,400,1319.3250000000116,mvglm,0,0,0,0,0,0,0,0,0,0
env2,301.3194071669611,9.99000999000999e-4,LB,400,1319.3250000000116,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.7326733735135349,0.997002997002997,LB,400,1319.3250000000116,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.707600326230704,0.8981018981018981,LB,400,1319.3250000000116,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2449.056205961869,9.99000999000999e-4,LB,400,1326.7550000000047,mvglm,0,0,0,0,0,0,0,0,0,0
env2,301.3194071669611,9.99000999000999e-4,LB,400,1326.7550000000047,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.7564269383690316,0.8841158841158842,LB,400,1326.7550000000047,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,6.574046963562523,0.5054945054945055,LB,400,1326.7550000000047,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2449.056205961869,9.99000999000999e-4,LB,400,1323.6519999999728,mvglm,0,0,0,0,0,0,0,0,0,0
env2,301.3194071669611,9.99000999000999e-4,LB,400,1323.6519999999728,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.717951127499418,0.6873126873126874,LB,400,1323.6519999999728,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.44318814815756,0.8241758241758241,LB,400,1323.6519999999728,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2449.056205961869,9.99000999000999e-4,LB,400,1326.780999999959,mvglm,0,0,0,0,0,0,0,0,0,0
env2,301.3194071669611,9.99000999000999e-4,LB,400,1326.780999999959,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.951275121235085,0.6533466533466533,LB,400,1326.780999999959,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,1.1872192553114473,0.99000999000999,LB,400,1326.780999999959,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2449.056205961869,9.99000999000999e-4,LB,400,1327.8609999999753,mvglm,0,0,0,0,0,0,0,0,0,0
env2,301.3194071669611,9.99000999000999e-4,LB,400,1327.8609999999753,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.62534492190889,0.16383616383616384,LB,400,1327.8609999999753,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.738285233931947,0.6053946053946054,LB,400,1327.8609999999753,mvglm,0,0,0,0,0,0,0,0,0,0
env1,3884.190320480683,9.99000999000999e-4,LB,625,2003.945000000007,mvglm,0,0,0,0,0,0,0,0,0,0
env2,468.52086768754907,9.99000999000999e-4,LB,625,2003.945000000007,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.4301646511044055,0.913086913086913,LB,625,2003.945000000007,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.711199847035914,0.7812187812187812,LB,625,2003.945000000007,mvglm,0,0,0,0,0,0,0,0,0,0
env1,3884.190320480683,9.99000999000999e-4,LB,625,2004.5979999999981,mvglm,0,0,0,0,0,0,0,0,0,0
env2,468.52086768754907,9.99000999000999e-4,LB,625,2004.5979999999981,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.7033346629536936,0.8821178821178821,LB,625,2004.5979999999981,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,6.568183012544523,0.4995004995004995,LB,625,2004.5979999999981,mvglm,0,0,0,0,0,0,0,0,0,0
env1,3884.190320480683,9.99000999000999e-4,LB,625,2001.130999999994,mvglm,0,0,0,0,0,0,0,0,0,0
env2,468.52086768754907,9.99000999000999e-4,LB,625,2001.130999999994,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.407297176328939,0.2007992007992008,LB,625,2001.130999999994,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,8.162297813100395,0.37462537462537465,LB,625,2001.130999999994,mvglm,0,0,0,0,0,0,0,0,0,0
env1,3884.190320480683,9.99000999000999e-4,LB,625,2006.2900000000373,mvglm,0,0,0,0,0,0,0,0,0,0
env2,468.52086768754907,9.99000999000999e-4,LB,625,2006.2900000000373,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,1.0645931674271196,0.987012987012987,LB,625,2006.2900000000373,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.736218529213602,0.7952047952047953,LB,625,2006.2900000000373,mvglm,0,0,0,0,0,0,0,0,0,0
env1,3884.190320480683,9.99000999000999e-4,LB,625,2007.6080000000075,mvglm,0,0,0,0,0,0,0,0,0,0
env2,468.52086768754907,9.99000999000999e-4,LB,625,2007.6080000000075,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.515674493836741,0.5724275724275725,LB,625,2007.6080000000075,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,7.664824773954933,0.3876123876123876,LB,625,2007.6080000000075,mvglm,0,0,0,0,0,0,0,0,0,0
env1,5615.64551906172,9.99000999000999e-4,LB,900,2852.7700000000186,mvglm,0,0,0,0,0,0,0,0,0,0
env2,668.8406159933347,9.99000999000999e-4,LB,900,2852.7700000000186,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.6380717015654227,0.7872127872127872,LB,900,2852.7700000000186,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.6240395687045748,0.7852147852147852,LB,900,2852.7700000000186,mvglm,0,0,0,0,0,0,0,0,0,0
env1,5615.64551906172,9.99000999000999e-4,LB,900,2857.795999999973,mvglm,0,0,0,0,0,0,0,0,0,0
env2,668.8406159933347,9.99000999000999e-4,LB,900,2857.795999999973,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,1.8219172984618126,0.949050949050949,LB,900,2857.795999999973,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,7.270450908459679,0.3946053946053946,LB,900,2857.795999999973,mvglm,0,0,0,0,0,0,0,0,0,0
env1,5615.64551906172,9.99000999000999e-4,LB,900,2870.7669999999925,mvglm,0,0,0,0,0,0,0,0,0,0
env2,668.8406159933347,9.99000999000999e-4,LB,900,2870.7669999999925,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,12.697284166367353,0.11788211788211789,LB,900,2870.7669999999925,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.4053964038857885,0.6883116883116883,LB,900,2870.7669999999925,mvglm,0,0,0,0,0,0,0,0,0,0
env1,5615.64551906172,9.99000999000999e-4,LB,900,2858.3159999999916,mvglm,0,0,0,0,0,0,0,0,0,0
env2,668.8406159933347,9.99000999000999e-4,LB,900,2858.3159999999916,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,7.1037296945387425,0.41358641358641357,LB,900,2858.3159999999916,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,1.7270012767094158,0.958041958041958,LB,900,2858.3159999999916,mvglm,0,0,0,0,0,0,0,0,0,0
env1,5615.64551906172,9.99000999000999e-4,LB,900,2852.426999999967,mvglm,0,0,0,0,0,0,0,0,0,0
env2,668.8406159933347,9.99000999000999e-4,LB,900,2852.426999999967,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.3236018704246817,0.8261738261738262,LB,900,2852.426999999967,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,6.004742017608805,0.5054945054945055,LB,900,2852.426999999967,mvglm,0,0,0,0,0,0,0,0,0,0
env1,69.76448067491793,9.99000999000999e-4,BB,25,262.8530000000028,mvglm,0,0,0,0,0,0,0,0,0,0
env2,69.1537772449169,0.008991008991008992,BB,25,262.8530000000028,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,14.535847870179282,0.2887112887112887,BB,25,262.8530000000028,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,10.253747807447226,0.7982017982017982,BB,25,262.8530000000028,mvglm,0,0,0,0,0,0,0,0,0,0
env1,69.76448067491793,9.99000999000999e-4,BB,25,249.0220000000554,mvglm,0,0,0,0,0,0,0,0,0,0
env2,69.1537772449169,0.00999000999000999,BB,25,249.0220000000554,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,16.017611564355988,0.2807192807192807,BB,25,249.0220000000554,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,42.54412710446782,0.46853146853146854,BB,25,249.0220000000554,mvglm,0,0,0,0,0,0,0,0,0,0
env1,69.76448067491793,9.99000999000999e-4,BB,25,251.82299999997485,mvglm,0,0,0,0,0,0,0,0,0,0
env2,69.1537772449169,0.012987012987012988,BB,25,251.82299999997485,mvglm,1,0,0,0,0,0,0,0,0,0
Noise,24.685053561639535,0.12487512487512488,BB,25,251.82299999997485,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,17.649234671725722,0.5164835164835165,BB,25,251.82299999997485,mvglm,0,0,0,0,0,0,0,0,0,0
env1,69.76448067491793,9.99000999000999e-4,BB,25,251.55300000001444,mvglm,0,0,0,0,0,0,0,0,0,0
env2,69.1537772449169,0.008991008991008992,BB,25,251.55300000001444,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,40.16207161156913,0.057942057942057944,BB,25,251.55300000001444,mvglm,0,0,0,0,0,0,0,0,1,1
Noise,18.77237293466625,0.5644355644355644,BB,25,251.55300000001444,mvglm,0,0,0,0,0,0,0,0,0,0
env1,69.76448067491793,9.99000999000999e-4,BB,25,264.4780000000028,mvglm,0,0,0,0,0,0,0,0,0,0
env2,69.1537772449169,0.007992007992007992,BB,25,264.4780000000028,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,36.441182278880774,0.06493506493506493,BB,25,264.4780000000028,mvglm,0,0,0,0,0,0,0,0,1,1
Noise,23.073160805324463,0.46353646353646355,BB,25,264.4780000000028,mvglm,0,0,0,0,0,0,0,0,0,0
env1,233.04233278729157,9.99000999000999e-4,BB,100,1007.786999999953,mvglm,0,0,0,0,0,0,0,0,0,0
env2,245.07888552282907,9.99000999000999e-4,BB,100,1007.786999999953,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,19.156503038423182,0.27672327672327673,BB,100,1007.786999999953,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,22.963292924880818,0.34665334665334663,BB,100,1007.786999999953,mvglm,0,0,0,0,0,0,0,0,0,0
env1,233.04233278729157,9.99000999000999e-4,BB,100,985.4500000000116,mvglm,0,0,0,0,0,0,0,0,0,0
env2,245.07888552282907,9.99000999000999e-4,BB,100,985.4500000000116,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,19.434553799309526,0.3106893106893107,BB,100,985.4500000000116,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.800151905883297,0.5764235764235764,BB,100,985.4500000000116,mvglm,0,0,0,0,0,0,0,0,0,0
env1,233.04233278729157,9.99000999000999e-4,BB,100,985.4679999999935,mvglm,0,0,0,0,0,0,0,0,0,0
env2,245.07888552282907,9.99000999000999e-4,BB,100,985.4679999999935,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,15.851304779234283,0.4085914085914086,BB,100,985.4679999999935,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,26.833838150090628,0.1978021978021978,BB,100,985.4679999999935,mvglm,0,0,0,0,0,0,0,0,0,0
env1,233.04233278729157,9.99000999000999e-4,BB,100,979.9469999999856,mvglm,0,0,0,0,0,0,0,0,0,0
env2,245.07888552282907,9.99000999000999e-4,BB,100,979.9469999999856,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.504265700945268,0.6143856143856143,BB,100,979.9469999999856,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.888565193686475,0.5504495504495505,BB,100,979.9469999999856,mvglm,0,0,0,0,0,0,0,0,0,0
env1,233.04233278729157,9.99000999000999e-4,BB,100,986.984999999986,mvglm,0,0,0,0,0,0,0,0,0,0
env2,245.07888552282907,9.99000999000999e-4,BB,100,986.984999999986,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,30.00653124450031,0.13586413586413587,BB,100,986.984999999986,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.673219645510358,0.8981018981018981,BB,100,986.984999999986,mvglm,0,0,0,0,0,0,0,0,0,0
env1,562.3136807499843,9.99000999000999e-4,BB,225,2072.451000000001,mvglm,0,0,0,0,0,0,0,0,0,0
env2,597.2369530399349,9.99000999000999e-4,BB,225,2072.451000000001,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,19.74588676283838,0.2987012987012987,BB,225,2072.451000000001,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,29.96648909081796,0.15284715284715283,BB,225,2072.451000000001,mvglm,0,0,0,0,0,0,0,0,0,0
env1,562.3136807499843,9.99000999000999e-4,BB,225,2128.7490000000107,mvglm,0,0,0,0,0,0,0,0,0,0
env2,597.2369530399349,9.99000999000999e-4,BB,225,2128.7490000000107,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,17.224358865579916,0.4065934065934066,BB,225,2128.7490000000107,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,15.750997287534801,0.44455544455544455,BB,225,2128.7490000000107,mvglm,0,0,0,0,0,0,0,0,0,0
env1,562.3136807499843,9.99000999000999e-4,BB,225,2181.564000000013,mvglm,0,0,0,0,0,0,0,0,0,0
env2,597.2369530399349,9.99000999000999e-4,BB,225,2181.564000000013,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.48540904134552,0.7822177822177823,BB,225,2181.564000000013,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,6.376425603084499,0.8871128871128872,BB,225,2181.564000000013,mvglm,0,0,0,0,0,0,0,0,0,0
env1,562.3136807499843,9.99000999000999e-4,BB,225,2122.7810000000172,mvglm,0,0,0,0,0,0,0,0,0,0
env2,597.2369530399349,9.99000999000999e-4,BB,225,2122.7810000000172,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,10.949898550558828,0.7192807192807192,BB,225,2122.7810000000172,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.527806590602495,0.9600399600399601,BB,225,2122.7810000000172,mvglm,0,0,0,0,0,0,0,0,0,0
env1,562.3136807499843,9.99000999000999e-4,BB,225,2087.092000000004,mvglm,0,0,0,0,0,0,0,0,0,0
env2,597.2369530399349,9.99000999000999e-4,BB,225,2087.092000000004,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,7.487245197138691,0.8711288711288712,BB,225,2087.092000000004,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.249846104786684,0.6613386613386614,BB,225,2087.092000000004,mvglm,0,0,0,0,0,0,0,0,0,0
env1,978.8702549336708,9.99000999000999e-4,BB,400,3728.082000000053,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1039.1166748468524,9.99000999000999e-4,BB,400,3728.082000000053,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,13.658895653273476,0.6113886113886113,BB,400,3728.082000000053,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,7.601481211057035,0.8831168831168831,BB,400,3728.082000000053,mvglm,0,0,0,0,0,0,0,0,0,0
env1,978.8702549336708,9.99000999000999e-4,BB,400,3823.3890000000247,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1039.1166748468524,9.99000999000999e-4,BB,400,3823.3890000000247,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.228410579514502,0.8201798201798202,BB,400,3823.3890000000247,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,13.35486610213411,0.5724275724275725,BB,400,3823.3890000000247,mvglm,0,0,0,0,0,0,0,0,0,0
env1,978.8702549336708,9.99000999000999e-4,BB,400,3740.75900000002,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1039.1166748468524,9.99000999000999e-4,BB,400,3740.75900000002,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.148841602651601,0.98001998001998,BB,400,3740.75900000002,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.429073483573575,0.6873126873126874,BB,400,3740.75900000002,mvglm,0,0,0,0,0,0,0,0,0,0
env1,978.8702549336708,9.99000999000999e-4,BB,400,3720.1059999999707,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1039.1166748468524,9.99000999000999e-4,BB,400,3720.1059999999707,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.526973639277685,0.8021978021978022,BB,400,3720.1059999999707,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.8839125398403667,0.988011988011988,BB,400,3720.1059999999707,mvglm,0,0,0,0,0,0,0,0,0,0
env1,978.8702549336708,9.99000999000999e-4,BB,400,3785.0690000000177,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1039.1166748468524,9.99000999000999e-4,BB,400,3785.0690000000177,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.659326602527699,0.986013986013986,BB,400,3785.0690000000177,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.24938736578838,0.9530469530469531,BB,400,3785.0690000000177,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1612.8800819891594,9.99000999000999e-4,BB,625,5755.272,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1719.5036509729543,9.99000999000999e-4,BB,625,5755.272,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.76475737525925,0.7812187812187812,BB,625,5755.272,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,8.437440143215099,0.8461538461538461,BB,625,5755.272,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1612.8800819891594,9.99000999000999e-4,BB,625,5821.234,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1719.5036509729543,9.99000999000999e-4,BB,625,5821.234,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.493398990974583,0.9600399600399601,BB,625,5821.234,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,7.257636133623237,0.8821178821178821,BB,625,5821.234,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1612.8800819891594,9.99000999000999e-4,BB,625,5715.111000000001,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1719.5036509729543,9.99000999000999e-4,BB,625,5715.111000000001,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,19.431233686649648,0.34965034965034963,BB,625,5715.111000000001,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.416462041424893,0.9660339660339661,BB,625,5715.111000000001,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1612.8800819891594,9.99000999000999e-4,BB,625,5825.0430000000015,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1719.5036509729543,9.99000999000999e-4,BB,625,5825.0430000000015,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.90810586166026,0.7802197802197802,BB,625,5825.0430000000015,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.430082197587126,0.6713286713286714,BB,625,5825.0430000000015,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1612.8800819891594,9.99000999000999e-4,BB,625,5838.042999999998,mvglm,0,0,0,0,0,0,0,0,0,0
